cell,pair,set,direction,condition,lp_264,lp_279,lp_304,lp_358,lp_430,lp_539,lp_912,lp_7566,lp_9987,lp_10035,lp_25420
circuit,15,circuit,uncertain_to_control,patched,-4.32598352432251,-2.8259835243225098,-7.76348352432251,-5.32598352432251,-4.45098352432251,-1.8259836435317993,-5.88848352432251,-14.450984001159668,-8.200984001159668,-13.904109001159668,-5.63848352432251
circuit,15,random0,control_to_uncertain,patched,-5.441383361816406,-4.628883361816406,-7.503883361816406,-4.503883361816406,-3.878883123397827,-1.3788831233978271,-7.878883361816406,-11.097633361816406,-7.191383361816406,-11.753883361816406,-6.128883361816406
circuit,15,random1,control_to_uncertain,patched,-5.757803916931152,-4.882803916931152,-8.007803916931152,-5.570303916931152,-4.007803916931152,-2.5703039169311523,-9.632803916931152,-12.164053916931152,-8.257803916931152,-11.695303916931152,-7.507803916931152
circuit,15,random2,control_to_uncertain,patched,-5.741018295288086,-4.803518295288086,-8.053518295288086,-5.241018295288086,-4.178518295288086,-1.991018533706665,-8.553518295288086,-11.053518295288086,-7.178518295288086,-11.116018295288086,-6.928518295288086
circuit,15,random3,control_to_uncertain,patched,-5.391075134277344,-4.828575134277344,-7.891075134277344,-5.016075134277344,-3.6410751342773438,-1.8910751342773438,-8.891075134277344,-12.328575134277344,-6.516075134277344,-12.047325134277344,-6.141075134277344
circuit,15,random4,control_to_uncertain,patched,-5.051544189453125,-6.176544189453125,-7.801544189453125,-4.051544189453125,-4.676544189453125,-1.426544189453125,-8.051544189453125,-11.551544189453125,-6.989044189453125,-11.364044189453125,-6.114044189453125
circuit,15,random5,control_to_uncertain,patched,-5.4047393798828125,-4.6547393798828125,-7.0922393798828125,-5.6547393798828125,-4.8422393798828125,-2.3422396183013916,-9.717239379882812,-9.654739379882812,-8.654739379882812,-9.842239379882812,-8.029739379882812
circuit,15,random6,control_to_uncertain,patched,-5.814001083374023,-4.626501083374023,-7.626501083374023,-5.626501083374023,-4.814001083374023,-2.5015010833740234,-9.314001083374023,-10.314001083374023,-8.876501083374023,-10.126501083374023,-8.501501083374023
circuit,15,random7,control_to_uncertain,patched,-5.844257831573486,-5.219257831573486,-7.719257831573486,-4.781757831573486,-5.031757831573486,-1.6567577123641968,-8.156757354736328,-12.063007354736328,-6.031757831573486,-11.938007354736328,-6.219257831573486
circuit,15,random8,control_to_uncertain,patched,-5.794567584991455,-4.857067584991455,-7.607067584991455,-5.169567584991455,-5.107067584991455,-2.169567823410034,-8.607068061828613,-11.607068061828613,-8.232068061828613,-11.138318061828613,-7.482067584991455
circuit,15,random9,control_to_uncertain,patched,-5.475979804992676,-5.663479804992676,-7.475979804992676,-5.038479804992676,-4.850979804992676,-2.038480043411255,-9.413479804992676,-10.975979804992676,-7.163479804992676,-10.819729804992676,-6.163479804992676
circuit,15,random10,control_to_uncertain,patched,-5.222324848175049,-4.659824848175049,-7.722324848175049,-4.472324848175049,-4.159824848175049,-2.284824848175049,-8.534825325012207,-10.847325325012207,-7.472324848175049,-11.472325325012207,-6.722324848175049
circuit,15,random11,control_to_uncertain,patched,-5.406013488769531,-6.093513488769531,-7.718513488769531,-4.843513488769531,-6.406013488769531,-1.4060137271881104,-8.968513488769531,-11.999763488769531,-6.218513488769531,-12.343513488769531,-5.656013488769531
circuit,15,random12,control_to_uncertain,patched,-5.166923999786377,-6.541923999786377,-7.791923999786377,-2.854423999786377,-3.229423999786377,-1.604423999786377,-6.979423999786377,-13.104423522949219,-4.541923999786377,-13.698173522949219,-4.479423999786377
circuit,15,random13,control_to_uncertain,patched,-5.882180690765381,-4.757180690765381,-7.944680690765381,-5.194680690765381,-4.757180690765381,-2.444680690765381,-8.757181167602539,-10.757181167602539,-8.507181167602539,-10.257181167602539,-8.319681167602539
circuit,15,random14,control_to_uncertain,patched,-5.695515155792236,-4.570515155792236,-7.445515155792236,-6.258015155792236,-4.695515155792236,-2.5080151557922363,-9.820514678955078,-10.539264678955078,-9.695514678955078,-10.445514678955078,-9.195514678955078
circuit,15,random15,control_to_uncertain,patched,-5.180529594421387,-5.680529594421387,-8.368029594421387,-4.368029594421387,-3.6180295944213867,-1.6180297136306763,-8.618029594421387,-12.774279594421387,-6.243029594421387,-12.993029594421387,-5.680529594421387
circuit,15,random16,control_to_uncertain,patched,-5.214780807495117,-4.152280807495117,-6.652280807495117,-4.464780807495117,-4.652280807495117,-2.527280569076538,-8.214780807495117,-9.808530807495117,-7.714780807495117,-9.464780807495117,-8.339780807495117
circuit,15,random17,control_to_uncertain,patched,-4.715243339538574,-5.152743339538574,-7.215243339538574,-3.7152435779571533,-5.590243339538574,-1.5902435779571533,-8.902743339538574,-10.996493339538574,-6.152743339538574,-11.777743339538574,-5.652743339538574
circuit,15,random18,control_to_uncertain,patched,-5.686458110809326,-4.748958110809326,-7.936458110809326,-4.811458110809326,-4.373958110809326,-2.248958110809326,-8.436458587646484,-11.780208587646484,-6.998958110809326,-11.373958587646484,-7.311458110809326
circuit,15,random19,control_to_uncertain,patched,-5.140542030334473,-4.578042030334473,-7.703042030334473,-5.015542030334473,-5.078042030334473,-2.0780420303344727,-8.703042030334473,-11.078042030334473,-8.015542030334473,-10.765542030334473,-7.828042030334473
circuit,15,random20,control_to_uncertain,patched,-5.269458770751953,-4.769458770751953,-7.331958770751953,-5.019458770751953,-5.456958770751953,-2.0194590091705322,-8.519458770751953,-10.863208770751953,-7.206958770751953,-10.581958770751953,-6.831958770751953
circuit,15,random21,control_to_uncertain,patched,-5.238199234008789,-4.613199234008789,-7.050699234008789,-3.863199472427368,-3.800699472427368,-2.175699472427368,-7.613199234008789,-10.644449234008789,-7.050699234008789,-11.613199234008789,-6.613199234008789
circuit,15,random22,control_to_uncertain,patched,-4.614908218383789,-4.802408218383789,-7.364908218383789,-3.677408218383789,-3.739908218383789,-1.8024080991744995,-7.364908218383789,-12.614908218383789,-5.114908218383789,-12.271158218383789,-4.864908218383789
circuit,15,random23,control_to_uncertain,patched,-4.591403007507324,-4.091403007507324,-6.653903007507324,-5.591403007507324,-3.903903007507324,-1.5914031267166138,-8.216403007507324,-10.466403007507324,-7.528903007507324,-9.935153007507324,-7.091403007507324
circuit,15,random24,control_to_uncertain,patched,-4.229701042175293,-6.167201042175293,-8.104701042175293,-2.854701042175293,-3.854701042175293,-1.729701042175293,-6.417201042175293,-13.932826042175293,-3.854701042175293,-13.807826042175293,-3.542201042175293
circuit,15,random25,control_to_uncertain,patched,-5.354384422302246,-4.354384422302246,-6.729384422302246,-4.479384422302246,-3.604384660720825,-2.166884660720825,-8.541884422302246,-11.135634422302246,-6.291884422302246,-11.479384422302246,-6.291884422302246
circuit,15,random26,control_to_uncertain,patched,-5.8329901695251465,-4.7704901695251465,-7.7079901695251465,-5.8954901695251465,-4.8329901695251465,-2.5829904079437256,-9.020490646362305,-11.645490646362305,-8.020490646362305,-11.020490646362305,-8.207990646362305
circuit,15,random27,control_to_uncertain,patched,-4.890272617340088,-5.390272617340088,-7.327772617340088,-5.515272617340088,-5.015272617340088,-2.577772617340088,-9.327773094177246,-10.296523094177246,-8.015273094177246,-10.546523094177246,-6.827772617340088
circuit,15,random28,control_to_uncertain,patched,-6.018531322479248,-5.143531322479248,-8.018531799316406,-5.706031322479248,-5.206031322479248,-2.206031322479248,-9.581031799316406,-10.331031799316406,-8.893531799316406,-10.956031799316406,-7.768531322479248
circuit,15,random29,control_to_uncertain,patched,-5.669053554534912,-5.044053554534912,-7.981553554534912,-5.606553554534912,-4.606553554534912,-2.606553554534912,-8.85655403137207,-11.60655403137207,-8.48155403137207,-11.13780403137207,-8.23155403137207
circuit,16,baseline,,baseline_u,-6.001317024230957,-6.126317024230957,-8.313817024230957,-3.313817024230957,-6.688817024230957,-1.6888169050216675,-8.345067024230957,-14.032567024230957,-3.938817024230957,-13.766942024230957,-5.501317024230957
circuit,16,baseline,,baseline_c,-10.081273078918457,-6.143772602081299,-12.581273078918457,-13.206273078918457,-7.393772602081299,-11.831273078918457,-12.893773078918457,-17.70627212524414,-16.05002212524414,-16.05002212524414,-18.34689712524414
circuit,16,circuit,control_to_uncertain,patched,-7.195045471191406,-4.695045471191406,-9.070045471191406,-11.070045471191406,-6.945045471191406,-11.038795471191406,-9.445045471191406,-14.679420471191406,-15.538795471191406,-15.023170471191406,-18.364967346191406
circuit,16,circuit,uncertain_to_control,patched,-7.5234055519104,-7.3984055519104,-8.742155075073242,-3.0234053134918213,-6.4609055519104,-1.3984053134918213,-8.023405075073242,-14.039030075073242,-6.0859055519104,-13.757780075073242,-5.7734055519104
circuit,16,random0,control_to_uncertain,patched,-5.727105617523193,-6.977105617523193,-8.477105140686035,-4.664605617523193,-5.539605617523193,-1.4146054983139038,-8.102105140686035,-13.727105140686035,-3.0396056175231934,-13.289605140686035,-4.039605617523193
circuit,16,random1,control_to_uncertain,patched,-6.433391571044922,-5.683391571044922,-7.933391571044922,-3.620891571044922,-6.308391571044922,-1.8083915710449219,-7.370891571044922,-13.683391571044922,-4.120891571044922,-13.652141571044922,-5.933391571044922
circuit,16,random2,control_to_uncertain,patched,-6.036294937133789,-6.598794937133789,-7.848794937133789,-4.411294937133789,-7.223794937133789,-1.3487948179244995,-7.786294937133789,-14.270669937133789,-3.036294937133789,-14.348794937133789,-5.473794937133789
circuit,16,random3,control_to_uncertain,patched,-6.173474311828613,-5.610974311828613,-8.173474311828613,-3.6109743118286133,-6.360974311828613,-1.6734743118286133,-8.454724311828613,-12.954724311828613,-4.235974311828613,-12.845349311828613,-6.048474311828613
circuit,16,random4,control_to_uncertain,patched,-6.106565475463867,-5.981565475463867,-7.981565475463867,-2.794065237045288,-6.669065475463867,-1.981565237045288,-7.794065475463867,-14.356565475463867,-4.481565475463867,-14.301877975463867,-6.481565475463867
circuit,16,random5,control_to_uncertain,patched,-5.933370590209961,-5.620870590209961,-8.214620590209961,-3.245870590209961,-6.120870590209961,-2.058370590209961,-8.183370590209961,-13.527120590209961,-4.308370590209961,-13.323995590209961,-6.058370590209961
circuit,16,random6,control_to_uncertain,patched,-5.906197547912598,-5.718697547912598,-8.124947547912598,-3.2186975479125977,-6.218697547912598,-1.843697428703308,-8.249947547912598,-14.429635047912598,-4.093697547912598,-13.890572547912598,-6.156197547912598
circuit,16,random7,control_to_uncertain,patched,-5.857222557067871,-5.982222557067871,-8.107222557067871,-3.732222318649292,-6.607222557067871,-1.607222318649292,-7.794722557067871,-14.075972557067871,-3.857222318649292,-13.810347557067871,-5.857222557067871
circuit,16,random8,control_to_uncertain,patched,-5.047180652618408,-6.422180652618408,-8.172181129455566,-4.797180652618408,-5.984680652618408,-1.5471807718276978,-7.922180652618408,-13.500306129455566,-3.484680652618408,-13.156556129455566,-4.734680652618408
circuit,16,random9,control_to_uncertain,patched,-5.397024154663086,-6.272024154663086,-8.490774154663086,-3.147024393081665,-6.522024154663086,-1.459524393081665,-8.553274154663086,-13.553274154663086,-3.584524393081665,-13.193899154663086,-4.772024154663086
circuit,16,random10,control_to_uncertain,patched,-6.008928298950195,-6.196428298950195,-8.258928298950195,-3.1964282989501953,-6.758928298950195,-1.6964284181594849,-8.071428298950195,-13.915178298950195,-3.8839282989501953,-13.680803298950195,-5.633928298950195
circuit,16,random11,control_to_uncertain,patched,-5.281924724578857,-4.781924724578857,-7.531924724578857,-4.094424724578857,-5.781924724578857,-2.7194247245788574,-6.844424724578857,-14.180362701416016,-6.656924724578857,-13.813175201416016,-9.313175201416016
circuit,16,random12,control_to_uncertain,patched,-5.9856109619140625,-6.3606109619140625,-8.548110961914062,-2.7981109619140625,-6.3606109619140625,-1.610611081123352,-8.048110961914062,-14.376235961914062,-4.9231109619140625,-14.157485961914062,-6.4856109619140625
circuit,16,random13,control_to_uncertain,patched,-5.911464214324951,-6.098964214324951,-8.036463737487793,-3.661464214324951,-6.536464214324951,-1.6614640951156616,-7.661464214324951,-14.450526237487793,-4.661464214324951,-13.942713737487793,-6.223964214324951
circuit,16,random14,control_to_uncertain,patched,-6.3945441246032715,-5.8945441246032715,-8.457043647766113,-2.7070441246032715,-6.3945441246032715,-1.644544005393982,-8.082043647766113,-14.160168647766113,-4.6445441246032715,-13.238293647766113,-6.1445441246032715
circuit,16,random15,control_to_uncertain,patched,-4.94789981842041,-5.19789981842041,-7.82289981842041,-3.26039981842041,-6.32289981842041,-2.88539981842041,-7.44789981842041,-13.77602481842041,-5.82289981842041,-13.40102481842041,-8.47914981842041
circuit,16,random16,control_to_uncertain,patched,-5.464771747589111,-6.089771747589111,-8.21477222442627,-4.652271747589111,-5.714771747589111,-1.4647718667984009,-7.714771747589111,-13.68352222442627,-3.0897717475891113,-13.16789722442627,-4.402271747589111
circuit,16,random17,control_to_uncertain,patched,-5.802872180938721,-6.177872180938721,-8.240371704101562,-2.7403721809387207,-6.677872180938721,-1.6153720617294312,-7.865372180938721,-14.404434204101562,-4.115372180938721,-14.209121704101562,-5.677872180938721
circuit,16,random18,control_to_uncertain,patched,-5.66843843460083,-5.98093843460083,-7.98093843460083,-2.79343843460083,-6.23093843460083,-2.98093843460083,-7.41843843460083,-13.418437957763672,-4.60593843460083,-12.980937957763672,-6.98093843460083
circuit,16,random19,control_to_uncertain,patched,-5.9977216720581055,-6.1227216720581055,-8.403971672058105,-4.6227216720581055,-6.8727216720581055,-2.4977219104766846,-8.747721672058105,-14.138346672058105,-4.0602216720581055,-13.622721672058105,-5.6852216720581055
circuit,16,random20,control_to_uncertain,patched,-5.9347381591796875,-6.1222381591796875,-8.403488159179688,-2.9972381591796875,-5.9972381591796875,-1.809738278388977,-8.403488159179688,-13.887863159179688,-4.3097381591796875,-13.575363159179688,-5.7472381591796875
circuit,16,random21,control_to_uncertain,patched,-6.184030532836914,-6.246530532836914,-8.371530532836914,-2.684030532836914,-6.246530532836914,-1.9340306520462036,-7.871530532836914,-14.027780532836914,-4.371530532836914,-13.699655532836914,-5.871530532836914
circuit,16,random22,control_to_uncertain,patched,-5.749224662780762,-6.124224662780762,-8.186724662780762,-4.186724662780762,-6.186724662780762,-2.624224901199341,-8.624224662780762,-13.717974662780762,-4.311724662780762,-13.405474662780762,-5.499224662780762
circuit,16,random23,control_to_uncertain,patched,-6.0527753829956055,-6.6152753829956055,-8.396525382995605,-3.2402751445770264,-6.6152753829956055,-1.5527751445770264,-8.302775382995605,-14.271525382995605,-3.8652751445770264,-13.912150382995605,-5.0527753829956055
circuit,16,random24,control_to_uncertain,patched,-6.202003479003906,-5.327003479003906,-8.264503479003906,-4.139503479003906,-6.389503479003906,-1.5770035982131958,-8.733253479003906,-13.467628479003906,-3.5770034790039062,-13.248878479003906,-5.202003479003906
