pair,arm,layer,group,pos,rank_unknown
36,uncertain,20,entity,38,128203
36,uncertain,20,entity,39,100436
36,uncertain,20,entity,40,110830
36,uncertain,20,readout,50,124888
36,uncertain,21,entity,35,9144
36,uncertain,21,entity,36,124415
36,uncertain,21,entity,37,84353
36,uncertain,21,entity,38,126215
36,uncertain,21,entity,39,77134
36,uncertain,21,entity,40,85045
36,uncertain,21,readout,50,106254
36,uncertain,22,entity,35,9514
36,uncertain,22,entity,36,122796
36,uncertain,22,entity,37,46043
36,uncertain,22,entity,38,121498
36,uncertain,22,entity,39,62325
36,uncertain,22,entity,40,102194
36,uncertain,22,readout,50,114075
36,uncertain,23,entity,35,5639
36,uncertain,23,entity,36,102570
36,uncertain,23,entity,37,9856
36,uncertain,23,entity,38,107573
36,uncertain,23,entity,39,23248
36,uncertain,23,entity,40,86365
36,uncertain,23,readout,50,103941
36,uncertain,24,entity,35,7941
36,uncertain,24,entity,36,120393
36,uncertain,24,entity,37,6949
36,uncertain,24,entity,38,117455
36,uncertain,24,entity,39,62038
36,uncertain,24,entity,40,87085
36,uncertain,24,readout,50,117378
36,uncertain,25,entity,35,9754
36,uncertain,25,entity,36,101408
36,uncertain,25,entity,37,21851
36,uncertain,25,entity,38,120920
36,uncertain,25,entity,39,60071
36,uncertain,25,entity,40,59640
36,uncertain,25,readout,50,113354
36,uncertain,26,entity,35,20014
36,uncertain,26,entity,36,116857
36,uncertain,26,entity,37,27279
36,uncertain,26,entity,38,121852
36,uncertain,26,entity,39,42315
36,uncertain,26,entity,40,96550
36,uncertain,26,readout,50,116460
36,uncertain,27,entity,35,11979
36,uncertain,27,entity,36,69458
36,uncertain,27,entity,37,21845
36,uncertain,27,entity,38,115666
36,uncertain,27,entity,39,44142
36,uncertain,27,entity,40,69578
36,uncertain,27,readout,50,87491
36,uncertain,28,entity,35,10069
36,uncertain,28,entity,36,67996
36,uncertain,28,entity,37,23570
36,uncertain,28,entity,38,99440
36,uncertain,28,entity,39,30605
36,uncertain,28,entity,40,64714
36,uncertain,28,readout,50,59638
36,uncertain,29,entity,35,8586
36,uncertain,29,entity,36,63580
36,uncertain,29,entity,37,38858
36,uncertain,29,entity,38,101234
36,uncertain,29,entity,39,19683
36,uncertain,29,entity,40,83305
36,uncertain,29,readout,50,29897
36,uncertain,30,entity,35,6828
36,uncertain,30,entity,36,47610
36,uncertain,30,entity,37,25874
36,uncertain,30,entity,38,34719
36,uncertain,30,entity,39,16166
36,uncertain,30,entity,40,49140
36,uncertain,30,readout,50,21559
36,control,0,entity,35,51640
36,control,0,entity,36,34963
36,control,0,entity,37,91134
36,control,0,entity,38,107434
36,control,0,entity,39,92181
36,control,0,readout,49,16526
36,control,1,entity,35,48006
36,control,1,entity,36,91121
36,control,1,entity,37,124503
36,control,1,entity,38,83322
36,control,1,entity,39,119153
36,control,1,readout,49,17074
36,control,2,entity,35,11077
36,control,2,entity,36,12726
36,control,2,entity,37,83665
36,control,2,entity,38,48111
36,control,2,entity,39,29995
36,control,2,readout,49,361
36,control,3,entity,35,16703
36,control,3,entity,36,54359
36,control,3,entity,37,116769
36,control,3,entity,38,72203
36,control,3,entity,39,110799
36,control,3,readout,49,1256
36,control,4,entity,35,8964
36,control,4,entity,36,33017
36,control,4,entity,37,91327
36,control,4,entity,38,56534
36,control,4,entity,39,86926
36,control,4,readout,49,553
36,control,5,entity,35,14356
36,control,5,entity,36,43425
36,control,5,entity,37,103475
36,control,5,entity,38,77734
36,control,5,entity,39,98974
36,control,5,readout,49,489
36,control,6,entity,35,36550
36,control,6,entity,36,22466
36,control,6,entity,37,107164
36,control,6,entity,38,114706
36,control,6,entity,39,116198
36,control,6,readout,49,340
36,control,7,entity,35,1777
36,control,7,entity,36,3086
36,control,7,entity,37,87352
36,control,7,entity,38,37890
36,control,7,entity,39,14990
36,control,7,readout,49,647
36,control,8,entity,35,250
36,control,8,entity,36,3075
36,control,8,entity,37,61644
36,control,8,entity,38,1861
36,control,8,entity,39,1295
36,control,8,readout,49,764
36,control,9,entity,35,227
36,control,9,entity,36,2789
36,control,9,entity,37,32346
36,control,9,entity,38,5345
36,control,9,entity,39,4641
36,control,9,readout,49,189
36,control,10,entity,35,193
36,control,10,entity,36,1954
36,control,10,entity,37,46096
36,control,10,entity,38,3867
36,control,10,entity,39,2534
36,control,10,readout,49,219
36,control,11,entity,35,74
36,control,11,entity,36,667
36,control,11,entity,37,32604
36,control,11,entity,38,2057
36,control,11,entity,39,2484
36,control,11,readout,49,536
36,control,12,entity,35,436
36,control,12,entity,36,1075
36,control,12,entity,37,56890
36,control,12,entity,38,1657
36,control,12,entity,39,2295
36,control,12,readout,49,717
36,control,13,entity,35,6484
36,control,13,entity,36,4197
36,control,13,entity,37,78404
36,control,13,entity,38,3667
36,control,13,entity,39,4404
36,control,13,readout,49,12469
36,control,14,entity,35,3929
36,control,14,entity,36,4923
36,control,14,entity,37,77339
36,control,14,entity,38,2646
36,control,14,entity,39,6944
36,control,14,readout,49,699
36,control,15,entity,35,2940
36,control,15,entity,36,17344
36,control,15,entity,37,52418
36,control,15,entity,38,5887
36,control,15,entity,39,19354
36,control,15,readout,49,895
36,control,16,entity,35,7140
36,control,16,entity,36,29601
36,control,16,entity,37,67170
36,control,16,entity,38,17792
36,control,16,entity,39,52265
36,control,16,readout,49,8970
36,control,17,entity,35,6697
36,control,17,entity,36,22858
36,control,17,entity,37,31972
36,control,17,entity,38,20324
36,control,17,entity,39,31232
36,control,17,readout,49,3522
36,control,18,entity,35,5571
36,control,18,entity,36,38321
36,control,18,entity,37,46165
36,control,18,entity,38,56237
36,control,18,entity,39,33405
36,control,18,readout,49,2312
36,control,19,entity,35,7422
36,control,19,entity,36,25828
36,control,19,entity,37,62308
36,control,19,entity,38,65017
36,control,19,entity,39,74895
36,control,19,readout,49,1994
36,control,20,entity,35,17928
36,control,20,entity,36,6125
36,control,20,entity,37,33577
36,control,20,entity,38,61201
36,control,20,entity,39,92770
36,control,20,readout,49,2322
36,control,21,entity,35,9226
36,control,21,entity,36,3215
36,control,21,entity,37,25986
36,control,21,entity,38,34231
36,control,21,entity,39,66374
36,control,21,readout,49,717
36,control,22,entity,35,9387
36,control,22,entity,36,2771
36,control,22,entity,37,17793
36,control,22,entity,38,17359
36,control,22,entity,39,55219
36,control,22,readout,49,790
36,control,23,entity,35,5619
36,control,23,entity,36,811
36,control,23,entity,37,6038
36,control,23,entity,38,5437
36,control,23,entity,39,14011
36,control,23,readout,49,541
36,control,24,entity,35,7824
36,control,24,entity,36,2447
36,control,24,entity,37,19314
36,control,24,entity,38,8489
36,control,24,entity,39,30397
36,control,24,readout,49,702
36,control,25,entity,35,9694
36,control,25,entity,36,1396
36,control,25,entity,37,20531
36,control,25,entity,38,6047
36,control,25,entity,39,35803
36,control,25,readout,49,898
36,control,26,entity,35,19717
36,control,26,entity,36,4280
36,control,26,entity,37,41282
36,control,26,entity,38,9070
36,control,26,entity,39,49744
36,control,26,readout,49,1870
36,control,27,entity,35,11804
36,control,27,entity,36,961
36,control,27,entity,37,28691
36,control,27,entity,38,6149
36,control,27,entity,39,68435
36,control,27,readout,49,397
36,control,28,entity,35,9832
36,control,28,entity,36,341
36,control,28,entity,37,16478
36,control,28,entity,38,6323
36,control,28,entity,39,42843
36,control,28,readout,49,314
36,control,29,entity,35,8657
36,control,29,entity,36,310
36,control,29,entity,37,18955
36,control,29,entity,38,2903
36,control,29,entity,39,26053
36,control,29,readout,49,361
36,control,30,entity,35,7000
36,control,30,entity,36,498
36,control,30,entity,37,10306
36,control,30,entity,38,4001
36,control,30,entity,39,11457
36,control,30,readout,49,299
37,uncertain,0,entity,35,51640
37,uncertain,0,readout,45,16310
37,uncertain,1,entity,35,48006
37,uncertain,1,readout,45,15974
37,uncertain,2,entity,35,11077
37,uncertain,2,readout,45,344
37,uncertain,3,entity,35,16703
37,uncertain,3,readout,45,985
37,uncertain,4,entity,35,8964
37,uncertain,4,readout,45,490
37,uncertain,5,entity,35,14356
37,uncertain,5,readout,45,433
37,uncertain,6,entity,35,36550
37,uncertain,6,readout,45,312
37,uncertain,7,entity,35,1777
37,uncertain,7,readout,45,601
37,uncertain,8,entity,35,250
37,uncertain,8,readout,45,603
37,uncertain,9,entity,35,227
37,uncertain,9,readout,45,146
37,uncertain,10,entity,35,193
37,uncertain,10,readout,45,175
37,uncertain,11,entity,35,74
37,uncertain,11,readout,45,361
37,uncertain,12,entity,35,436
37,uncertain,12,readout,45,433
37,uncertain,13,entity,35,6484
37,uncertain,13,readout,45,2837
37,uncertain,14,entity,35,3929
37,uncertain,14,readout,45,218
37,uncertain,15,entity,35,2940
37,uncertain,15,readout,45,859
37,uncertain,16,entity,35,7140
37,uncertain,16,readout,45,2397
37,uncertain,17,entity,35,6697
37,uncertain,17,readout,45,330
37,uncertain,18,entity,35,5571
37,uncertain,18,readout,45,496
37,uncertain,19,entity,35,7422
37,uncertain,19,readout,45,181
37,uncertain,20,entity,35,17928
37,uncertain,20,readout,45,428
37,uncertain,21,entity,35,9226
37,uncertain,21,readout,45,269
37,uncertain,22,entity,35,9387
37,uncertain,22,readout,45,311
37,uncertain,23,entity,35,5619
37,uncertain,23,readout,45,132
37,uncertain,24,entity,35,7824
37,uncertain,24,readout,45,160
37,uncertain,25,entity,35,9694
37,uncertain,25,readout,45,84
37,uncertain,26,entity,35,19717
37,uncertain,26,readout,45,74
37,uncertain,27,entity,35,11804
37,uncertain,27,readout,45,50
37,uncertain,28,entity,35,9832
37,uncertain,28,readout,45,30
37,uncertain,29,entity,35,8657
37,uncertain,29,readout,45,31
37,uncertain,30,entity,35,7000
37,uncertain,30,readout,45,48
37,control,0,entity,35,51640
37,control,0,entity,36,57049
37,control,0,readout,46,16659
37,control,1,entity,35,48006
37,control,1,entity,36,119991
37,control,1,readout,46,15880
37,control,2,entity,35,11077
37,control,2,entity,36,90480
37,control,2,readout,46,350
37,control,3,entity,35,16703
37,control,3,entity,36,113155
37,control,3,readout,46,1125
37,control,4,entity,35,8964
37,control,4,entity,36,114972
37,control,4,readout,46,511
37,control,5,entity,35,14356
37,control,5,entity,36,120395
37,control,5,readout,46,443
37,control,6,entity,35,36550
37,control,6,entity,36,124642
37,control,6,readout,46,303
37,control,7,entity,35,1777
37,control,7,entity,36,119201
37,control,7,readout,46,675
37,control,8,entity,35,250
37,control,8,entity,36,67464
37,control,8,readout,46,688
37,control,9,entity,35,227
37,control,9,entity,36,62540
37,control,9,readout,46,185
37,control,10,entity,35,193
37,control,10,entity,36,21294
37,control,10,readout,46,229
37,control,11,entity,35,74
37,control,11,entity,36,7181
37,control,11,readout,46,630
37,control,12,entity,35,436
37,control,12,entity,36,20851
37,control,12,readout,46,747
37,control,13,entity,35,6484
37,control,13,entity,36,38840
37,control,13,readout,46,19233
37,control,14,entity,35,3929
37,control,14,entity,36,26745
37,control,14,readout,46,3590
37,control,15,entity,35,2940
37,control,15,entity,36,24985
37,control,15,readout,46,7075
37,control,16,entity,35,7140
37,control,16,entity,36,32975
37,control,16,readout,46,31545
37,control,17,entity,35,6697
37,control,17,entity,36,31810
37,control,17,readout,46,35261
37,control,18,entity,35,5571
37,control,18,entity,36,26573
37,control,18,readout,46,20544
37,control,19,entity,35,7422
37,control,19,entity,36,26226
37,control,19,readout,46,13168
37,control,20,entity,35,17928
37,control,20,entity,36,35114
37,control,20,readout,46,11104
37,control,21,entity,35,9226
37,control,21,entity,36,29634
37,control,21,readout,46,3918
37,control,22,entity,35,9387
37,control,22,entity,36,44433
37,control,22,readout,46,5917
37,control,23,entity,35,5619
37,control,23,entity,36,23970
37,control,23,readout,46,2318
37,control,24,entity,35,7824
37,control,24,entity,36,54590
37,control,24,readout,46,4843
37,control,25,entity,35,9694
37,control,25,entity,36,55418
37,control,25,readout,46,4966
37,control,26,entity,35,19717
37,control,26,entity,36,81626
37,control,26,readout,46,14640
37,control,27,entity,35,11804
37,control,27,entity,36,84985
37,control,27,readout,46,2528
37,control,28,entity,35,9832
37,control,28,entity,36,63537
37,control,28,readout,46,1830
37,control,29,entity,35,8657
37,control,29,entity,36,69920
37,control,29,readout,46,1116
37,control,30,entity,35,7000
37,control,30,entity,36,24514
37,control,30,readout,46,1349
38,uncertain,0,entity,35,51640
38,uncertain,0,readout,45,16903
38,uncertain,1,entity,35,48006
38,uncertain,1,readout,45,15308
38,uncertain,2,entity,35,11077
38,uncertain,2,readout,45,341
38,uncertain,3,entity,35,16703
38,uncertain,3,readout,45,1044
38,uncertain,4,entity,35,8964
38,uncertain,4,readout,45,493
38,uncertain,5,entity,35,14356
38,uncertain,5,readout,45,417
38,uncertain,6,entity,35,36550
38,uncertain,6,readout,45,295
38,uncertain,7,entity,35,1777
38,uncertain,7,readout,45,560
38,uncertain,8,entity,35,250
38,uncertain,8,readout,45,588
38,uncertain,9,entity,35,227
38,uncertain,9,readout,45,140
38,uncertain,10,entity,35,193
38,uncertain,10,readout,45,170
38,uncertain,11,entity,35,74
38,uncertain,11,readout,45,353
38,uncertain,12,entity,35,436
38,uncertain,12,readout,45,456
38,uncertain,13,entity,35,6484
38,uncertain,13,readout,45,294
38,uncertain,14,entity,35,3929
38,uncertain,14,readout,45,29
38,uncertain,15,entity,35,2940
38,uncertain,15,readout,45,19
38,uncertain,16,entity,35,7140
38,uncertain,16,readout,45,25
38,uncertain,17,entity,35,6697
38,uncertain,17,readout,45,4
38,uncertain,18,entity,35,5571
38,uncertain,18,readout,45,17
38,uncertain,19,entity,35,7422
38,uncertain,19,readout,45,7
38,uncertain,20,entity,35,17928
38,uncertain,20,readout,45,13
38,uncertain,21,entity,35,9226
38,uncertain,21,readout,45,4
38,uncertain,22,entity,35,9387
38,uncertain,22,readout,45,3
38,uncertain,23,entity,35,5619
38,uncertain,23,readout,45,3
38,uncertain,24,entity,35,7824
38,uncertain,24,readout,45,5
38,uncertain,25,entity,35,9694
38,uncertain,25,readout,45,4
38,uncertain,26,entity,35,19717
38,uncertain,26,readout,45,2
38,uncertain,27,entity,35,11804
38,uncertain,27,readout,45,2
38,uncertain,28,entity,35,9832
38,uncertain,28,readout,45,2
38,uncertain,29,entity,35,8657
38,uncertain,29,readout,45,6
38,uncertain,30,entity,35,7000
38,uncertain,30,readout,45,12
38,control,0,entity,35,51640
38,control,0,readout,45,16636
38,control,1,entity,35,48006
38,control,1,readout,45,15869
38,control,2,entity,35,11077
38,control,2,readout,45,339
38,control,3,entity,35,16703
38,control,3,readout,45,1057
38,control,4,entity,35,8964
38,control,4,readout,45,507
38,control,5,entity,35,14356
38,control,5,readout,45,435
38,control,6,entity,35,36550
38,control,6,readout,45,298
38,control,7,entity,35,1777
38,control,7,readout,45,658
38,control,8,entity,35,250
38,control,8,readout,45,704
38,control,9,entity,35,227
38,control,9,readout,45,170
38,control,10,entity,35,193
38,control,10,readout,45,209
38,control,11,entity,35,74
38,control,11,readout,45,750
38,control,12,entity,35,436
38,control,12,readout,45,745
38,control,13,entity,35,6484
38,control,13,readout,45,23893
38,control,14,entity,35,3929
38,control,14,readout,45,7440
38,control,15,entity,35,2940
38,control,15,readout,45,2941
38,control,16,entity,35,7140
38,control,16,readout,45,26864
38,control,17,entity,35,6697
38,control,17,readout,45,16623
38,control,18,entity,35,5571
38,control,18,readout,45,14020
38,control,19,entity,35,7422
38,control,19,readout,45,12059
38,control,20,entity,35,17928
38,control,20,readout,45,15838
38,control,21,entity,35,9226
38,control,21,readout,45,3419
38,control,22,entity,35,9387
38,control,22,readout,45,4488
38,control,23,entity,35,5619
38,control,23,readout,45,2478
38,control,24,entity,35,7824
38,control,24,readout,45,2369
38,control,25,entity,35,9694
38,control,25,readout,45,2556
38,control,26,entity,35,19717
38,control,26,readout,45,3057
38,control,27,entity,35,11804
38,control,27,readout,45,354
38,control,28,entity,35,9832
38,control,28,readout,45,291
38,control,29,entity,35,8657
38,control,29,readout,45,263
38,control,30,entity,35,7000
38,control,30,readout,45,355
39,uncertain,0,entity,35,51640
39,uncertain,0,entity,36,106717
39,uncertain,0,entity,37,77952
39,uncertain,0,readout,47,16400
39,uncertain,1,entity,35,48006
39,uncertain,1,entity,36,126312
39,uncertain,1,entity,37,108355
39,uncertain,1,readout,47,16183
39,uncertain,2,entity,35,11077
39,uncertain,2,entity,36,122696
39,uncertain,2,entity,37,103664
39,uncertain,2,readout,47,348
39,uncertain,3,entity,35,16703
39,uncertain,3,entity,36,124634
39,uncertain,3,entity,37,124422
39,uncertain,3,readout,47,1094
39,uncertain,4,entity,35,8964
39,uncertain,4,entity,36,126776
39,uncertain,4,entity,37,124278
39,uncertain,4,readout,47,533
39,uncertain,5,entity,35,14356
39,uncertain,5,entity,36,126893
39,uncertain,5,entity,37,125159
39,uncertain,5,readout,47,461
39,uncertain,6,entity,35,36550
39,uncertain,6,entity,36,127747
39,uncertain,6,entity,37,127561
39,uncertain,6,readout,47,318
39,uncertain,7,entity,35,1777
39,uncertain,7,entity,36,126419
39,uncertain,7,entity,37,126505
39,uncertain,7,readout,47,614
39,uncertain,8,entity,35,250
39,uncertain,8,entity,36,92766
39,uncertain,8,entity,37,124507
39,uncertain,8,readout,47,625
39,uncertain,9,entity,35,227
39,uncertain,9,entity,36,93977
39,uncertain,9,entity,37,121923
39,uncertain,9,readout,47,153
39,uncertain,10,entity,35,193
39,uncertain,10,entity,36,84646
39,uncertain,10,entity,37,120758
39,uncertain,10,readout,47,178
39,uncertain,11,entity,35,74
39,uncertain,11,entity,36,16300
39,uncertain,11,entity,37,65916
39,uncertain,11,readout,47,321
39,uncertain,12,entity,35,436
39,uncertain,12,entity,36,28340
39,uncertain,12,entity,37,120318
39,uncertain,12,readout,47,328
39,uncertain,13,entity,35,6484
39,uncertain,13,entity,36,84653
39,uncertain,13,entity,37,125971
39,uncertain,13,readout,47,132
39,uncertain,14,entity,35,3929
