layer,head,group,mean_score,mean_abs,n
1,25,entity,0.0004979326936563666,0.023240072486760254,80
1,26,entity,0.007932067907148621,0.03739335772211803,80
1,27,entity,0.005198774751454494,0.02118383893042619,80
1,0,last,0.0021952383875031957,0.004956401583331172,80
1,1,last,6.56537857139483e-05,0.0038435944443335757,80
1,2,last,-0.0014238280084100552,0.00460302328428952,80
1,3,last,0.000857481719867792,0.003060239901242312,80
1,4,last,0.0004098809411516413,0.0039422906644176695,80
1,5,last,0.0016949476557783782,0.005054574168752879,80
1,6,last,-0.0020517314085736873,0.003960056926007383,80
1,7,last,-0.0016673836689733434,0.003166035304457182,80
1,8,last,-0.0008665714638482313,0.0038407718784583267,80
1,9,last,0.0035364598188607488,0.004709978469327325,80
1,10,last,0.0008600371460488532,0.002317385459173238,80
1,11,last,-0.0003038006921997294,0.003316701020230539,80
1,12,last,-0.00046497547446051614,0.0037110784716787746,80
1,13,last,-0.0014652730773377699,0.0039545807179820255,80
1,14,last,-0.00026976079170708543,0.0035463541229546537,80
1,15,last,-0.0015026345135993324,0.005391242714540567,80
1,16,last,-0.00214473960804753,0.0037020050309365614,80
1,17,last,0.0029094032768625768,0.004186186936567538,80
1,18,last,0.00022130207580630667,0.0024350689876882826,80
1,19,last,0.004004827571043279,0.0058880386364762675,80
1,20,last,-0.004075717702653492,0.004732314502325608,80
1,21,last,-0.0010537096502957865,0.004242677640286274,80
1,22,last,0.001564419862552313,0.0036410028937098105,80
1,23,last,-0.00034062279009958727,0.004830285899515729,80
1,24,last,0.0040206981502706185,0.006414413344464265,80
1,25,last,-0.0009539942169794813,0.006241801285068504,80
1,26,last,-0.007801045296946541,0.014276919863186776,80
1,27,last,0.00031250734900822863,0.004110518349625636,80
1,0,suffix,0.008465042730131244,0.015666869103552018,80
1,1,suffix,0.008491246178982692,0.01563542214125846,80
1,2,suffix,-0.013379273136661141,0.02992681785349305,80
1,3,suffix,0.021122261992059067,0.024028682808057054,80
1,4,suffix,-0.0005253802673905739,0.020306584449463115,80
1,5,suffix,0.00011164221468789038,0.022893866360027458,80
1,6,suffix,-0.004088676660239798,0.015366332433632123,80
1,7,suffix,0.00014505647632176988,0.01109976161551458,80
1,8,suffix,0.005089700789449125,0.015366907700899901,80
1,9,suffix,0.003517110276470703,0.013672445735528527,80
1,10,suffix,0.0007849767524248819,0.009346576314624145,80
1,11,suffix,-0.002868407357073011,0.009989722253249057,80
1,12,suffix,-0.0043021186482747,0.012216173767365035,80
1,13,suffix,-0.012215836317136564,0.01931640963475729,80
1,14,suffix,-0.004883318096926814,0.01141526217388673,80
1,15,suffix,-0.011813308497858088,0.02322666701829803,80
1,16,suffix,0.007480129333544028,0.011803797950688023,80
1,17,suffix,-0.0010409945506580699,0.01308392713408466,80
1,18,suffix,0.0005052049607002119,0.009986186787409678,80
1,19,suffix,-0.0034923987370802934,0.016568258179404438,80
1,20,suffix,-0.005399640868381539,0.012863975947584549,80
1,21,suffix,0.0018753778285372392,0.018315984282298813,80
1,22,suffix,0.00033982334098254797,0.01610927760557388,80
1,23,suffix,-0.0075441081298777135,0.01681543890699686,80
1,24,suffix,-0.0002859186906789546,0.014029609501267259,80
1,25,suffix,0.012516579527982685,0.026992064130354265,80
1,26,suffix,-0.01899684944210094,0.03957918680962393,80
1,27,suffix,-0.011490986959779547,0.026010475012753886,80
2,0,prefix,-0.000609127760829864,0.0014148209286894086,80
2,1,prefix,0.0007099343966043392,0.001175133883135615,80
2,2,prefix,-0.0006755853509588406,0.0015075383447253898,80
2,3,prefix,0.0003728884680128886,0.0010497231828310305,80
2,4,prefix,0.00034889991075033323,0.0015165082862552027,80
2,5,prefix,0.00031154229243668397,0.001100269780472729,80
2,6,prefix,0.0017862147568465047,0.002158083754589768,80
2,7,prefix,-0.0001094058627991501,0.0013130783907946864,80
2,8,prefix,-3.3415755269494696e-05,0.0014940446619897685,80
2,9,prefix,-0.0007971019384171996,0.001851355865872506,80
2,10,prefix,0.001536431969220331,0.002494918705686899,80
2,11,prefix,0.0002976195246610303,0.0009206007902641033,80
2,12,prefix,-0.0004262541734942005,0.0010671865244457734,80
2,13,prefix,-0.00029157675134321436,0.0013255024174892327,80
2,14,prefix,-0.00040556593603771065,0.0012095886740409512,80
2,15,prefix,-0.002258379318814718,0.00338546353073923,80
2,16,prefix,4.5770919439291904e-05,0.0012733173155311307,80
2,17,prefix,0.0013138801061025162,0.002508650027665027,80
2,18,prefix,0.0006691502742263821,0.0014286336570997094,80
