neuron_id,layer,neuron_idx,category,prompt_id,orig_entropy,ablated_entropy,entropy_shift,orig_top1_prob,ablated_top1_prob,direct_effect_score,split
L24_N7891,24,7891,ambiguity,amb_0011,0.8978927135467529,0.9045977592468262,0.006705045700073242,0.48528268933296204,0.48472151160240173,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0012,1.1442832946777344,1.1442832946777344,0.0,0.5872636437416077,0.5872636437416077,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0013,2.0501976013183594,2.0445821285247803,-0.0056154727935791016,0.35530850291252136,0.3560672402381897,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0014,0.761101484298706,0.7484889626502991,-0.012612521648406982,0.8639847636222839,0.8683246970176697,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0015,1.2262729406356812,1.2038477659225464,-0.022425174713134766,0.4996010959148407,0.5278615355491638,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0016,0.8115596771240234,0.8161464929580688,0.00458681583404541,0.6088548302650452,0.608149528503418,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0017,2.3558125495910645,2.3380537033081055,-0.017758846282958984,0.39323946833610535,0.3997069001197815,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0018,1.8969521522521973,1.8929076194763184,-0.004044532775878906,0.4428832232952118,0.4431394338607788,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0019,2.6388611793518066,2.634612798690796,-0.004248380661010742,0.26461437344551086,0.2629854679107666,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0020,1.2957327365875244,1.29756760597229,0.001834869384765625,0.4815310537815094,0.48138874769210815,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0021,2.1131601333618164,2.1016860008239746,-0.011474132537841797,0.42040491104125977,0.42687058448791504,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0022,0.4330230951309204,0.42873233556747437,-0.004290759563446045,0.9126415848731995,0.9132735729217529,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0023,2.496356725692749,2.4916443824768066,-0.004712343215942383,0.3562780022621155,0.3572368025779724,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0024,0.4288303852081299,0.4290353059768677,0.00020492076873779297,0.9133946299552917,0.9133427143096924,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0025,1.7277146577835083,1.7239032983779907,-0.003811359405517578,0.6181887984275818,0.6185885667800903,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0026,1.039846420288086,1.0394537448883057,-0.00039267539978027344,0.6612857580184937,0.6613894701004028,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0027,2.144209384918213,2.1427900791168213,-0.0014193058013916016,0.37972331047058105,0.3798719346523285,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0028,0.5740122199058533,0.620163083076477,0.04615086317062378,0.8846664428710938,0.8723036050796509,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0029,0.6504930257797241,0.64519864320755,-0.005294382572174072,0.8893769383430481,0.8902435302734375,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0030,1.216983675956726,1.1912012100219727,-0.025782465934753418,0.6111434698104858,0.6247111558914185,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0031,2.3033809661865234,2.292248249053955,-0.01113271713256836,0.35094738006591797,0.3542001247406006,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0032,2.0960350036621094,2.1030144691467285,0.006979465484619141,0.4308151304721832,0.4289252758026123,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0033,0.5091288685798645,0.534088671207428,0.024959802627563477,0.8426834940910339,0.8266966938972473,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0034,0.4834442734718323,0.4610665440559387,-0.022377729415893555,0.8769404292106628,0.8878186941146851,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0035,1.6827250719070435,1.6829811334609985,0.0002560615539550781,0.35733476281166077,0.35732245445251465,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0036,0.5660671591758728,0.5655121207237244,-0.0005550384521484375,0.8925868272781372,0.8926611542701721,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0037,3.4740333557128906,3.49371337890625,0.019680023193359375,0.18047115206718445,0.17237135767936707,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0038,1.1948089599609375,1.1619946956634521,-0.03281426429748535,0.5671634078025818,0.5775136947631836,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0039,1.9683310985565186,1.9804110527038574,0.012079954147338867,0.32880303263664246,0.3395157754421234,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0040,2.0915257930755615,2.0850632190704346,-0.006462574005126953,0.32192304730415344,0.32252028584480286,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0041,0.7955638766288757,0.8038209676742554,0.008257091045379639,0.8699054718017578,0.8671107292175293,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0042,1.85142982006073,1.8509416580200195,-0.0004881620407104492,0.4493207037448883,0.44958215951919556,0.130859375,working
L24_N7891,24,7891,ambiguity,amb_0043,0.8165631890296936,0.8118061423301697,-0.004757046699523926,0.8207224011421204,0.8213629722595215,0.130859375,working
