layer,head,group,mean_score,mean_abs,n
2,21,suffix,-8.5719679192664e-05,0.0005732934241009958,80
2,22,suffix,0.000982900463441183,0.0036056278574960743,80
2,23,suffix,2.6860825329322324e-05,0.000380710021380537,80
2,24,suffix,0.0016373965594539187,0.00841880324333033,80
2,25,suffix,-0.000509363555102027,0.0011402845017983055,80
2,26,suffix,-0.0010266924205097894,0.006229534256726765,80
2,27,suffix,-5.1911181890318404e-05,0.006966337839639891,80
2,28,suffix,0.0004211935034618364,0.003979312228875642,80
2,29,suffix,0.0019501363847666652,0.009116332026314922,80
2,30,suffix,-0.0017757250636577736,0.009882968630313372,80
2,31,suffix,-0.0016562729662837228,0.009753398116663448,80
3,0,prefix,-3.1762642390731346e-05,6.499595414197757e-05,80
3,1,prefix,1.6101812116176005e-05,5.12007841734885e-05,80
3,2,prefix,1.3999304690059943e-05,2.4074075497537706e-05,80
3,3,prefix,-1.638269558270622e-05,2.361624691502584e-05,80
3,4,prefix,-3.0291182667951944e-06,2.0959463000735923e-05,80
3,5,prefix,-1.0216282231567674e-05,2.9829216629195798e-05,80
3,6,prefix,-1.8607719778174214e-05,1.8607719778174214e-05,80
3,7,prefix,-2.6394963470011133e-06,5.4060943853073695e-05,80
3,8,prefix,2.4749434146542626e-06,3.1243566229477435e-05,80
3,9,prefix,-4.375623871055723e-06,1.5289049395050823e-05,80
3,10,prefix,3.056422974623274e-06,1.3031252137807314e-05,80
3,11,prefix,2.0920025610848826e-05,2.0920025610848826e-05,80
3,12,prefix,2.99260575786775e-06,1.832114084265868e-05,80
3,13,prefix,-1.0583436863953467e-05,1.0583436863953467e-05,80
3,14,prefix,3.9704593319811465e-06,4.103213248640713e-06,80
3,15,prefix,-1.1961424326045744e-05,2.6601517089375192e-05,80
3,16,prefix,1.5916831358708805e-05,1.8655792490562818e-05,80
3,17,prefix,-4.7290980978687004e-05,4.7290980978687004e-05,80
3,18,prefix,1.1938562977320544e-05,1.8005960635036898e-05,80
3,19,prefix,-1.0860705992854492e-05,1.1705138763318246e-05,80
3,20,prefix,-1.1290862840951376e-05,1.2720779324126852e-05,80
3,21,prefix,-5.3745136665384055e-05,5.3745136665384055e-05,80
3,22,prefix,-1.7929557179741097e-05,1.7929557179741097e-05,80
3,23,prefix,1.569834882957366e-05,6.76927567610619e-05,80
3,24,prefix,9.283594198450374e-06,1.5864662572084853e-05,80
3,25,prefix,-1.2089062693121377e-06,1.4513794758386211e-05,80
3,26,prefix,-7.722289808498317e-07,6.336322365996239e-06,80
3,27,prefix,-1.1557952740304245e-05,1.2445259852711387e-05,80
3,28,prefix,-6.406527541003016e-06,3.951308742671245e-05,80
3,29,prefix,1.0336205309613434e-05,2.1536655572163e-05,80
3,30,prefix,-4.7317581800143674e-05,0.0001084546547303944,80
3,31,prefix,5.68346325735547e-06,6.430705741422571e-06,80
3,0,entity,0.00487406815700524,0.016242001062710187,80
3,1,entity,-0.0006241501732802135,0.02173940232696623,80
3,2,entity,-0.011843121080892161,0.03165919505700003,80
3,3,entity,-0.00788197093825147,0.011122169467853382,80
3,4,entity,0.021195156138855965,0.21631833750288934,80
3,5,entity,0.006320519642031286,0.08672092986089411,80
3,6,entity,-0.015278039339682437,0.1138828329352691,80
3,7,entity,0.15455881693196716,0.2441086523947888,80
3,8,entity,-0.011211712560907472,0.06315273227955913,80
3,9,entity,0.00123398030136741,0.01064974142555002,80
3,10,entity,0.0018934288316813763,0.03295624683887581,80
3,11,entity,0.021094060491304845,0.06937630023167003,80
3,12,entity,-0.007571899404501892,0.04416808167770796,80
3,13,entity,-0.004664782018517144,0.1116706705710385,80
3,14,entity,0.04842743053159211,0.09080323618836701,80
3,15,entity,0.008396034773613791,0.08909252084704349,80
3,16,entity,0.01927605330456572,0.05854354065995722,80
3,17,entity,0.017657392998808065,0.14203915127145592,80
3,18,entity,0.028399483364773916,0.07259104033000767,80
3,19,entity,0.022324016004859004,0.13412093316583196,80
3,20,entity,-0.026835133865824902,0.1312741097790422,80
3,21,entity,0.004663857218110934,0.07062843251042068,80
3,22,entity,0.027733650771551766,0.1595644399203593,80
3,23,entity,0.00548375220678281,0.17650754811766092,80
3,24,entity,0.03661497027496807,0.10285017765709199,80
3,25,entity,0.018762420103666955,0.07906779158765857,80
3,26,entity,0.010811025744715153,0.036846167949352096,80
3,27,entity,-0.0056337399100812036,0.0251453109054637,80
3,28,entity,-0.02031632087600883,0.06206835731572937,80
3,29,entity,-0.003416979353642091,0.058693897881312296,80
3,30,entity,0.0059853294740605635,0.04219632399690454,80
3,31,entity,0.00010894132465182338,0.04491118629630364,80
3,0,last,-0.003051053003582638,0.010430595923389773,80
3,1,last,-0.0006339585866953712,0.003644442868971964,80
3,2,last,0.0007143854883906898,0.005810977813234785,80
3,3,last,0.0004791615057911258,0.0038048729686124714,80
3,4,last,0.0030822600063402207,0.005559248221106827,80
3,5,last,-0.0006488063834694912,0.0022000098946591607,80
3,6,last,0.00011331204004818573,0.001744255147059448,80
3,7,last,-0.00039861537879914977,0.00150026323608472,80
3,8,last,0.00035194196389056744,0.0040779819741146636,80
3,9,last,-0.00118585431118845,0.0035439941981167066,80
3,10,last,0.0005223095591645688,0.0017784017560188658,80
3,11,last,0.0007824048763723113,0.0034462725394405424,80
3,12,last,0.000800529702246422,0.0023783412856573705,80
3,13,last,-3.403965729376068e-05,0.0006211660793269402,80
